date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:52:43	768726/768726	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Feb%202023%2022:52:45%20GMT	https://www.classcentral.com/subject/cad	C:/Users/Kwesi/Desktop/trial/classcentral/www.classcentral.com/subject/cad.html	(from https://www.classcentral.com/)
14:52:44	752725/752725	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Feb%202023%2022:52:46%20GMT	https://www.classcentral.com/subject/chemical-engineering	C:/Users/Kwesi/Desktop/trial/classcentral/www.classcentral.com/subject/chemical-engineering.html	(from https://www.classcentral.com/)
14:52:45	766064/766064	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Feb%202023%2022:52:47%20GMT	https://www.classcentral.com/subject/energy-systems	C:/Users/Kwesi/Desktop/trial/classcentral/www.classcentral.com/subject/energy-systems.html	(from https://www.classcentral.com/)
14:52:45	7942/7942	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2002%20Feb%202023%2022:52:47%20GMT	https://www.classcentral.com/subject/aerospace-engineering	C:/Users/Kwesi/Desktop/trial/classcentral/www.classcentral.com/subject/aerospace-engineering	(from https://www.classcentral.com/)
14:52:47	781874/781874	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Feb%202023%2022:52:49%20GMT	https://www.classcentral.com/subject/chemistry	C:/Users/Kwesi/Desktop/trial/classcentral/www.classcentral.com/subject/chemistry.html	(from https://www.classcentral.com/)
14:52:49	7962/7962	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2002%20Feb%202023%2022:52:52%20GMT	https://www.classcentral.com/subject/environmental-science	C:/Users/Kwesi/Desktop/trial/classcentral/www.classcentral.com/subject/environmental-science	(from https://www.classcentral.com/)
14:52:49	787729/787729	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Feb%202023%2022:52:51%20GMT	https://www.classcentral.com/subject/physics	C:/Users/Kwesi/Desktop/trial/classcentral/www.classcentral.com/subject/physics.html	(from https://www.classcentral.com/)
14:52:50	8105/8105	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2002%20Feb%202023%2022:52:53%20GMT	https://www.classcentral.com/subject/astronomy	C:/Users/Kwesi/Desktop/trial/classcentral/www.classcentral.com/subject/astronomy.a8.delayed	(from https://www.classcentral.com/)
14:52:52	837569/837569	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Feb%202023%2022:52:54%20GMT	https://www.classcentral.com/subject/biology	C:/Users/Kwesi/Desktop/trial/classcentral/www.classcentral.com/subject/biology.html	(from https://www.classcentral.com/)
14:52:54	777369/777369	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Feb%202023%2022:52:56%20GMT	https://www.classcentral.com/subject/agriculture	C:/Users/Kwesi/Desktop/trial/classcentral/www.classcentral.com/subject/agriculture.html	(from https://www.classcentral.com/)
14:52:55	760061/760061	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Feb%202023%2022:52:57%20GMT	https://www.classcentral.com/subject/materials-science	C:/Users/Kwesi/Desktop/trial/classcentral/www.classcentral.com/subject/materials-science.html	(from https://www.classcentral.com/)
14:52:55	7959/7959	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2002%20Feb%202023%2022:52:58%20GMT	https://www.classcentral.com/subject/applied-science	C:/Users/Kwesi/Desktop/trial/classcentral/www.classcentral.com/subject/applied-science	(from https://www.classcentral.com/)
14:52:56	759022/759022	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Feb%202023%2022:52:58%20GMT	https://www.classcentral.com/subject/earth-science	C:/Users/Kwesi/Desktop/trial/classcentral/www.classcentral.com/subject/earth-science.html	(from https://www.classcentral.com/)
14:52:58	769179/769179	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Feb%202023%2022:53:00%20GMT	https://www.classcentral.com/subject/k12	C:/Users/Kwesi/Desktop/trial/classcentral/www.classcentral.com/subject/k12.html	(from https://www.classcentral.com/)
14:52:59	781793/781793	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Feb%202023%2022:53:01%20GMT	https://www.classcentral.com/subject/higher-education	C:/Users/Kwesi/Desktop/trial/classcentral/www.classcentral.com/subject/higher-education.html	(from https://www.classcentral.com/)
14:52:59	7844/7844	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2002%20Feb%202023%2022:53:02%20GMT	https://www.classcentral.com/subject/stem	C:/Users/Kwesi/Desktop/trial/classcentral/www.classcentral.com/subject/stem	(from https://www.classcentral.com/)
14:52:59	7952/7952	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2002%20Feb%202023%2022:53:02%20GMT	https://www.classcentral.com/subject/teacher-development	C:/Users/Kwesi/Desktop/trial/classcentral/www.classcentral.com/subject/teacher-development	(from https://www.classcentral.com/)
14:53:02	770206/770206	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Feb%202023%2022:53:04%20GMT	https://www.classcentral.com/subject/course-development	C:/Users/Kwesi/Desktop/trial/classcentral/www.classcentral.com/subject/course-development.html	(from https://www.classcentral.com/)
14:53:02	8131/8131	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2002%20Feb%202023%2022:53:05%20GMT	https://www.classcentral.com/subject/online-education	C:/Users/Kwesi/Desktop/trial/classcentral/www.classcentral.com/subject/online-education.b3.delayed	(from https://www.classcentral.com/)
14:53:02	7888/7888	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2002%20Feb%202023%2022:53:05%20GMT	https://www.classcentral.com/subject/test-prep	C:/Users/Kwesi/Desktop/trial/classcentral/www.classcentral.com/subject/test-prep	(from https://www.classcentral.com/)
14:53:05	746305/746305	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Feb%202023%2022:53:07%20GMT	https://www.classcentral.com/subject/pedagogy	C:/Users/Kwesi/Desktop/trial/classcentral/www.classcentral.com/subject/pedagogy.html	(from https://www.classcentral.com/)
14:53:05	8081/8081	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2002%20Feb%202023%2022:53:08%20GMT	https://www.classcentral.com/subject/sociology	C:/Users/Kwesi/Desktop/trial/classcentral/www.classcentral.com/subject/sociology.b6.delayed	(from https://www.classcentral.com/)
14:53:06	7889/7889	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2002%20Feb%202023%2022:53:09%20GMT	https://www.classcentral.com/subject/economics	C:/Users/Kwesi/Desktop/trial/classcentral/www.classcentral.com/subject/economics	(from https://www.classcentral.com/)
14:53:08	815318/815318	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Feb%202023%2022:53:10%20GMT	https://www.classcentral.com/subject/psychology	C:/Users/Kwesi/Desktop/trial/classcentral/www.classcentral.com/subject/psychology.html	(from https://www.classcentral.com/)
14:53:10	771430/771430	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Feb%202023%2022:53:12%20GMT	https://www.classcentral.com/subject/anthropology	C:/Users/Kwesi/Desktop/trial/classcentral/www.classcentral.com/subject/anthropology.html	(from https://www.classcentral.com/)
14:53:11	786880/786880	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Feb%202023%2022:53:13%20GMT	https://www.classcentral.com/subject/political-science	C:/Users/Kwesi/Desktop/trial/classcentral/www.classcentral.com/subject/political-science.html	(from https://www.classcentral.com/)
14:53:12	7908/7908	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2002%20Feb%202023%2022:53:14%20GMT	https://www.classcentral.com/subject/urban-planning	C:/Users/Kwesi/Desktop/trial/classcentral/www.classcentral.com/subject/urban-planning	(from https://www.classcentral.com/)
14:53:12	792153/792153	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Feb%202023%2022:53:14%20GMT	https://www.classcentral.com/subject/law	C:/Users/Kwesi/Desktop/trial/classcentral/www.classcentral.com/subject/law.html	(from https://www.classcentral.com/)
14:53:13	7881/7881	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2002%20Feb%202023%2022:53:16%20GMT	https://www.classcentral.com/subject/human-rights	C:/Users/Kwesi/Desktop/trial/classcentral/www.classcentral.com/subject/human-rights	(from https://www.classcentral.com/)
14:53:15	790797/790797	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Feb%202023%2022:53:17%20GMT	https://www.classcentral.com/subject/sustainability	C:/Users/Kwesi/Desktop/trial/classcentral/www.classcentral.com/subject/sustainability.html	(from https://www.classcentral.com/)
14:53:15	8108/8108	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2002%20Feb%202023%2022:53:18%20GMT	https://www.classcentral.com/subject/governance	C:/Users/Kwesi/Desktop/trial/classcentral/www.classcentral.com/subject/governance.bf.delayed	(from https://www.classcentral.com/)
14:53:17	753040/753040	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Feb%202023%2022:53:20%20GMT	https://www.classcentral.com/subject/archaeology	C:/Users/Kwesi/Desktop/trial/classcentral/www.classcentral.com/subject/archaeology.html	(from https://www.classcentral.com/)
14:53:20	754012/754012	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Feb%202023%2022:53:22%20GMT	https://www.classcentral.com/subject/social-work	C:/Users/Kwesi/Desktop/trial/classcentral/www.classcentral.com/subject/social-work.html	(from https://www.classcentral.com/)
14:53:20	798931/798931	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Feb%202023%2022:53:23%20GMT	https://www.classcentral.com/subject/music	C:/Users/Kwesi/Desktop/trial/classcentral/www.classcentral.com/subject/music.html	(from https://www.classcentral.com/)
14:53:22	797949/797949	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Feb%202023%2022:53:24%20GMT	https://www.classcentral.com/subject/digital-media	C:/Users/Kwesi/Desktop/trial/classcentral/www.classcentral.com/subject/digital-media.html	(from https://www.classcentral.com/)
14:53:23	791419/791419	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Feb%202023%2022:53:25%20GMT	https://www.classcentral.com/subject/visual-arts	C:/Users/Kwesi/Desktop/trial/classcentral/www.classcentral.com/subject/visual-arts.html	(from https://www.classcentral.com/)
14:53:23	7962/7962	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2002%20Feb%202023%2022:53:25%20GMT	https://www.classcentral.com/subject/design-and-creativity	C:/Users/Kwesi/Desktop/trial/classcentral/www.classcentral.com/subject/design-and-creativity	(from https://www.classcentral.com/)
14:53:25	762025/762025	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Feb%202023%2022:53:27%20GMT	https://www.classcentral.com/subject/bioinformatics	C:/Users/Kwesi/Desktop/trial/classcentral/www.classcentral.com/subject/bioinformatics.html	(from https://www.classcentral.com/)
14:53:26	7895/7895	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2002%20Feb%202023%2022:53:29%20GMT	https://www.classcentral.com/subject/data-mining	C:/Users/Kwesi/Desktop/trial/classcentral/www.classcentral.com/subject/data-mining	(from https://www.classcentral.com/)
14:53:28	771482/771482	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Feb%202023%2022:53:29%20GMT	https://www.classcentral.com/subject/big-data	C:/Users/Kwesi/Desktop/trial/classcentral/www.classcentral.com/subject/big-data.html	(from https://www.classcentral.com/)
14:53:30	777848/777848	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Feb%202023%2022:53:32%20GMT	https://www.classcentral.com/subject/data-analysis	C:/Users/Kwesi/Desktop/trial/classcentral/www.classcentral.com/subject/data-analysis.html	(from https://www.classcentral.com/)
14:53:31	772018/772018	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Feb%202023%2022:53:33%20GMT	https://www.classcentral.com/subject/data-visualization	C:/Users/Kwesi/Desktop/trial/classcentral/www.classcentral.com/subject/data-visualization.html	(from https://www.classcentral.com/)
14:53:32	782381/782381	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Feb%202023%2022:53:34%20GMT	https://www.classcentral.com/subject/mobile-development	C:/Users/Kwesi/Desktop/trial/classcentral/www.classcentral.com/subject/mobile-development.html	(from https://www.classcentral.com/)
14:53:32	7889/7889	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2002%20Feb%202023%2022:53:35%20GMT	https://www.classcentral.com/subject/databases	C:/Users/Kwesi/Desktop/trial/classcentral/www.classcentral.com/subject/databases	(from https://www.classcentral.com/)
14:53:33	854537/854537	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Feb%202023%2022:53:35%20GMT	https://www.classcentral.com/subject/web-development	C:/Users/Kwesi/Desktop/trial/classcentral/www.classcentral.com/subject/web-development.html	(from https://www.classcentral.com/)
14:53:35	771986/771986	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Feb%202023%2022:53:37%20GMT	https://www.classcentral.com/subject/game-development	C:/Users/Kwesi/Desktop/trial/classcentral/www.classcentral.com/subject/game-development.html	(from https://www.classcentral.com/)
14:53:35	7955/7955	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2002%20Feb%202023%2022:53:38%20GMT	https://www.classcentral.com/subject/software-development	C:/Users/Kwesi/Desktop/trial/classcentral/www.classcentral.com/subject/software-development	(from https://www.classcentral.com/)
14:53:36	817971/817971	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Feb%202023%2022:53:38%20GMT	https://www.classcentral.com/subject/programming-languages	C:/Users/Kwesi/Desktop/trial/classcentral/www.classcentral.com/subject/programming-languages.html	(from https://www.classcentral.com/)
14:53:38	7955/7955	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2002%20Feb%202023%2022:53:41%20GMT	https://www.classcentral.com/subject/communication-skills	C:/Users/Kwesi/Desktop/trial/classcentral/www.classcentral.com/subject/communication-skills	(from https://www.classcentral.com/)
14:53:38	777708/777708	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Feb%202023%2022:53:40%20GMT	https://www.classcentral.com/subject/cloud-computing	C:/Users/Kwesi/Desktop/trial/classcentral/www.classcentral.com/subject/cloud-computing.html	(from https://www.classcentral.com/)
14:53:40	7939/7939	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2002%20Feb%202023%2022:53:43%20GMT	https://www.classcentral.com/subject/self-improvement	C:/Users/Kwesi/Desktop/trial/classcentral/www.classcentral.com/subject/self-improvement	(from https://www.classcentral.com/)
14:53:41	802530/802530	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Feb%202023%2022:53:43%20GMT	https://www.classcentral.com/subject/career-development	C:/Users/Kwesi/Desktop/trial/classcentral/www.classcentral.com/subject/career-development.html	(from https://www.classcentral.com/)
14:53:43	768491/768491	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Feb%202023%2022:53:45%20GMT	https://www.classcentral.com/subject/presentation-skills	C:/Users/Kwesi/Desktop/trial/classcentral/www.classcentral.com/subject/presentation-skills.html	(from https://www.classcentral.com/)
14:53:43	7904/7904	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2002%20Feb%202023%2022:53:46%20GMT	https://www.classcentral.com/subject/cybersecurity	C:/Users/Kwesi/Desktop/trial/classcentral/www.classcentral.com/subject/cybersecurity	(from https://www.classcentral.com/)
14:53:44	747983/747983	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Feb%202023%2022:53:46%20GMT	https://www.classcentral.com/subject/resilience	C:/Users/Kwesi/Desktop/trial/classcentral/www.classcentral.com/subject/resilience.html	(from https://www.classcentral.com/)
14:53:46	7936/7936	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2002%20Feb%202023%2022:53:48%20GMT	https://www.classcentral.com/subject/ethical-hacking	C:/Users/Kwesi/Desktop/trial/classcentral/www.classcentral.com/subject/ethical-hacking	(from https://www.classcentral.com/)
14:53:46	765247/765247	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Feb%202023%2022:53:48%20GMT	https://www.classcentral.com/subject/network-security	C:/Users/Kwesi/Desktop/trial/classcentral/www.classcentral.com/subject/network-security.html	(from https://www.classcentral.com/)
14:53:48	745956/745956	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Feb%202023%2022:53:50%20GMT	https://www.classcentral.com/subject/digital-forensics	C:/Users/Kwesi/Desktop/trial/classcentral/www.classcentral.com/subject/digital-forensics.html	(from https://www.classcentral.com/)
14:53:49	712481/712481	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Feb%202023%2022:53:51%20GMT	https://www.classcentral.com/subject/reverse-engineering	C:/Users/Kwesi/Desktop/trial/classcentral/www.classcentral.com/subject/reverse-engineering.html	(from https://www.classcentral.com/)
14:53:50	7938/7938	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2002%20Feb%202023%2022:53:53%20GMT	https://www.classcentral.com/subject/malware-analysis	C:/Users/Kwesi/Desktop/trial/classcentral/www.classcentral.com/subject/malware-analysis	(from https://www.classcentral.com/)
14:53:50	749728/749728	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Feb%202023%2022:53:52%20GMT	https://www.classcentral.com/subject/pentesting	C:/Users/Kwesi/Desktop/trial/classcentral/www.classcentral.com/subject/pentesting.html	(from https://www.classcentral.com/)
14:53:52	735038/735038	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Feb%202023%2022:53:55%20GMT	https://www.classcentral.com/subject/devsecops	C:/Users/Kwesi/Desktop/trial/classcentral/www.classcentral.com/subject/devsecops.html	(from https://www.classcentral.com/)
14:53:53	727145/727145	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Feb%202023%2022:53:56%20GMT	https://www.classcentral.com/subject/osint	C:/Users/Kwesi/Desktop/trial/classcentral/www.classcentral.com/subject/osint.html	(from https://www.classcentral.com/)
14:53:54	7952/7952	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2002%20Feb%202023%2022:53:56%20GMT	https://www.classcentral.com/subject/threat-intelligence	C:/Users/Kwesi/Desktop/trial/classcentral/www.classcentral.com/subject/threat-intelligence	(from https://www.classcentral.com/)
14:53:54	7965/7965	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2002%20Feb%202023%2022:53:57%20GMT	https://www.classcentral.com/subject/infosec-certifications	C:/Users/Kwesi/Desktop/trial/classcentral/www.classcentral.com/subject/infosec-certifications	(from https://www.classcentral.com/)
14:53:56	736631/736631	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Feb%202023%2022:53:59%20GMT	https://www.classcentral.com/subject/red-team	C:/Users/Kwesi/Desktop/trial/classcentral/www.classcentral.com/subject/red-team.html	(from https://www.classcentral.com/)
14:53:59	630249/630249	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Feb%202023%2022:54:01%20GMT	https://www.classcentral.com/subject/blue-team	C:/Users/Kwesi/Desktop/trial/classcentral/www.classcentral.com/subject/blue-team.html	(from https://www.classcentral.com/)
14:53:59	177282/177282	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Feb%202023%2014:48:37%20GMT	https://www.classcentral.com/report/2022-year-in-review/	C:/Users/Kwesi/Desktop/trial/classcentral/www.classcentral.com/report/2022-year-in-review/index.html	(from https://www.classcentral.com/)
14:54:00	53341/53341	---M--	200	added ('OK')	image/png	date:Thu,%2002%20Feb%202023%2020:08:13%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Freport%2Fwp-content%2Fuploads%2F2023%2F01%2F2022-year-in-review-banner.png?auto=format&ixlib=php-3.3.1&s=b749b7d54fec1827d6e81dd4a14e0b95	C:/Users/Kwesi/Desktop/trial/classcentral/ccweb.imgix.net/https_/www.classcentral.com/report/wp-content/uploads/2023/01/2022-year-in-review-bannera34a.png	(from https://www.classcentral.com/)
14:54:00	118426/118426	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Feb%202023%2015:27:18%20GMT	https://www.classcentral.com/report/review-futurism-and-space-exploration/	C:/Users/Kwesi/Desktop/trial/classcentral/www.classcentral.com/report/review-futurism-and-space-exploration/index.html	(from https://www.classcentral.com/)
14:54:01	129452/129452	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Feb%202023%2021:56:28%20GMT	https://www.classcentral.com/report/author/dhawal/	C:/Users/Kwesi/Desktop/trial/classcentral/www.classcentral.com/report/author/dhawal/index.html	(from https://www.classcentral.com/)
14:54:01	2816/2816	---M--	200	added ('OK')	image/png	date:Wed,%2004%20Jan%202023%2009:01:59%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flists%2Flist-empty.png?auto=format&ixlib=php-3.3.1&w=100&s=7005d0a45465e44b0327c67458186ec5	C:/Users/Kwesi/Desktop/trial/classcentral/ccweb.imgix.net/https_/www.classcentral.com/images/lists/list-empty6407.png	(from https://www.classcentral.com/)
14:54:01	189323/189323	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Feb%202023%2015:26:04%20GMT	https://www.classcentral.com/report/free-developer-it-certifications/	C:/Users/Kwesi/Desktop/trial/classcentral/www.classcentral.com/report/free-developer-it-certifications/index.html	(from https://www.classcentral.com/)
14:54:02	165570/165570	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Feb%202023%2014:31:44%20GMT	https://www.classcentral.com/report/best-kubernetes-courses/	C:/Users/Kwesi/Desktop/trial/classcentral/www.classcentral.com/report/best-kubernetes-courses/index.html	(from https://www.classcentral.com/)
14:54:02	174868/174868	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Feb%202023%2015:32:04%20GMT	https://www.classcentral.com/report/best-asl-courses/	C:/Users/Kwesi/Desktop/trial/classcentral/www.classcentral.com/report/best-asl-courses/index.html	(from https://www.classcentral.com/)
14:54:02	118008/118008	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Feb%202023%2014:21:22%20GMT	https://www.classcentral.com/report/futurelearn-expands-paywall/	C:/Users/Kwesi/Desktop/trial/classcentral/www.classcentral.com/report/futurelearn-expands-paywall/index.html	(from https://www.classcentral.com/)
14:54:03	540907/540907	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Feb%202023%2022:54:05%20GMT	https://www.classcentral.com/lists	C:/Users/Kwesi/Desktop/trial/classcentral/www.classcentral.com/lists.html	(from https://www.classcentral.com/)
14:54:04	499192/499192	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Feb%202023%2022:54:06%20GMT	https://www.classcentral.com/signup	C:/Users/Kwesi/Desktop/trial/classcentral/www.classcentral.com/signup.html	(from https://www.classcentral.com/)
14:54:04	495734/495734	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Feb%202023%2022:54:07%20GMT	https://www.classcentral.com/login	C:/Users/Kwesi/Desktop/trial/classcentral/www.classcentral.com/login.html	(from https://www.classcentral.com/)
14:54:05	11248/11248	---M--	200	added ('OK')	image/png	date:Thu,%2002%20Feb%202023%2007:46:58%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fillustrations%2Flearning-illustration-black-history-month.png?auto=format&blur=200&h=650&ixlib=php-3.3.1&px=16&s=d1cd0fca969a6da190d74b880c9d9cf3	C:/Users/Kwesi/Desktop/trial/classcentral/ccweb.imgix.net/https_/www.classcentral.com/images/illustrations/learning-illustration-black-history-month3572.png	(from https://www.classcentral.com/)
14:54:06	149512/149512	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Feb%202023%2014:51:37%20GMT	https://www.classcentral.com/report/class-central-ddos-attack/	C:/Users/Kwesi/Desktop/trial/classcentral/www.classcentral.com/report/class-central-ddos-attack/index.html	(from https://www.classcentral.com/)
14:54:07	751592/751592	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Feb%202023%2022:54:09%20GMT	https://www.classcentral.com/subject/it-certifications	C:/Users/Kwesi/Desktop/trial/classcentral/www.classcentral.com/subject/it-certifications.html	(from https://www.classcentral.com/)
14:54:08	698913/698913	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Feb%202023%2022:54:10%20GMT	https://www.classcentral.com/course/forensic-facial-reconstruction-7641	C:/Users/Kwesi/Desktop/trial/classcentral/www.classcentral.com/course/forensic-facial-reconstruction-7641.html	(from https://www.classcentral.com/)
14:54:09	740292/740292	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Feb%202023%2022:54:11%20GMT	https://www.classcentral.com/course/edx-applied-scrum-for-agile-project-management-11917	C:/Users/Kwesi/Desktop/trial/classcentral/www.classcentral.com/course/edx-applied-scrum-for-agile-project-management-11917.html	(from https://www.classcentral.com/)
14:54:10	699957/699957	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Feb%202023%2022:54:12%20GMT	https://www.classcentral.com/course/edx-modern-product-leadership-19102	C:/Users/Kwesi/Desktop/trial/classcentral/www.classcentral.com/course/edx-modern-product-leadership-19102.html	(from https://www.classcentral.com/)
14:54:10	567180/567180	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Feb%202023%2022:54:13%20GMT	https://www.classcentral.com/help/moocs	C:/Users/Kwesi/Desktop/trial/classcentral/www.classcentral.com/help/moocs.html	(from https://www.classcentral.com/)
14:54:10	260/260	---M--	200	added ('OK')	image/png	date:Thu,%2002%20Feb%202023%2021:17:24%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Ficon-free-certificates.png?auto=format&blur=200&h=50&ixlib=php-3.3.1&px=16&s=b5155aa65e3f08684b348db07bc933bc	C:/Users/Kwesi/Desktop/trial/classcentral/ccweb.imgix.net/https_/www.classcentral.com/images/icon-free-certificates1174.png	(from https://www.classcentral.com/)
14:54:11	253/253	---M--	200	added ('OK')	image/png	date:Mon,%2029%20Aug%202022%2015:46:49%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Ficon-ivy-league.png?auto=format&blur=200&h=50&ixlib=php-3.3.1&px=16&s=f8a1677dcc3c0f63edfb09169c6e4688	C:/Users/Kwesi/Desktop/trial/classcentral/ccweb.imgix.net/https_/www.classcentral.com/images/icon-ivy-league6438.png	(from https://www.classcentral.com/)
14:54:12	249/249	---M--	200	added ('OK')	image/png	date:Thu,%2002%20Feb%202023%2011:49:45%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Finstitutions%2Fstanford-trn-sq.png?auto=format&blur=200&h=50&ixlib=php-3.3.1&px=16&s=19ee19b964c73d99b3a84a6117794fb7	C:/Users/Kwesi/Desktop/trial/classcentral/ccweb.imgix.net/https_/www.classcentral.com/images/logos/institutions/stanford-trn-sq17f6.png	(from https://www.classcentral.com/)
14:54:12	784251/784251	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Feb%202023%2022:54:15%20GMT	https://www.classcentral.com/university/stanford	C:/Users/Kwesi/Desktop/trial/classcentral/www.classcentral.com/university/stanford.html	(from https://www.classcentral.com/)
14:54:13	212/212	---M--	200	added ('OK')	image/png	date:Thu,%2002%20Feb%202023%2015:24:17%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Ficon-best-all-time.png?auto=format&blur=200&h=50&ixlib=php-3.3.1&px=16&s=5b9352713172c7fcd977a343d792b019	C:/Users/Kwesi/Desktop/trial/classcentral/ccweb.imgix.net/https_/www.classcentral.com/images/icon-best-all-time6b4b.png	(from https://www.classcentral.com/)
